p,k,size,order
11,8,6,342
11,8,6,1024
11,8,6,342
11,8,6,342
11,8,6,1024
11,8,6,1024
11,8,6,342
11,8,6,342
11,8,6,1024
11,8,6,1024
11,8,6,342
11,8,6,342
11,8,6,94
11,8,6,94
11,8,6,342
11,8,6,1024
11,8,6,342
11,8,6,342
11,8,6,342
11,8,6,342
11,8,6,1024
11,8,6,342
11,8,6,342
11,8,6,1024
11,8,6,342
11,8,6,342
11,8,6,94
11,8,7,94
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,94
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,94
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,94
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,94
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,94
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,94
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,94
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,342
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,1024
11,8,7,94
11,8,8,1024
11,8,8,32
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,32
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,32
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,1024
11,8,8,32
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,342
11,8,8,342
11,8,8,342
11,8,8,32
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,342
11,8,8,1024
11,8,8,32
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,1024
11,8,8,32
11,8,8,1024
11,8,8,342
11,8,8,342
11,8,8,1024
11,8,8,342
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
11,8,9,1024
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,1,4096
13,2,2,820
13,2,2,64
13,2,2,820
13,2,2,4096
13,2,2,456
13,2,2,1366
13,2,2,4096
13,2,2,64
13,2,2,1366
13,2,2,1366
13,2,2,64
13,2,2,4096
13,2,2,456
13,2,2,1366
13,2,2,4096
13,2,2,1366
13,2,2,1366
13,2,2,4096
13,2,2,4096
13,2,2,4096
13,2,2,1366
13,2,2,1366
13,2,2,820
13,2,2,456
13,2,2,456
13,2,2,820
13,2,2,1366
13,2,2,456
13,2,2,4096
13,2,2,456
13,2,2,64
13,2,2,1366
13,2,2,4096
13,2,2,1366
13,2,2,4096
13,2,2,4096
13,2,2,820
13,2,2,456
13,2,2,4096
13,2,2,1366
13,2,2,1366
13,2,2,4096
13,2,2,4096
13,2,2,4096
13,2,2,820
13,2,2,1366
13,2,2,456
13,2,2,1366
13,2,2,1366
13,2,2,1366
13,2,2,820
13,2,2,456
13,2,2,1366
13,2,2,64
13,2,2,4096
13,2,2,1366
13,2,2,1366
13,2,2,4096
13,2,2,1366
13,2,2,1366
13,2,2,820
13,2,2,820
13,2,2,456
13,2,2,1366
13,2,2,4096
13,2,2,456
13,2,2,456
13,2,2,4096
13,2,2,456
13,2,2,4096
13,2,2,456
13,2,2,64
13,2,2,820
13,2,2,1366
13,2,2,4096
13,2,2,1366
13,2,2,820
13,2,2,456
13,2,2,456
13,2,2,64
13,2,2,4096
13,2,2,456
13,2,2,820
13,2,2,820
13,2,2,1366
13,2,2,64
13,2,2,456
13,2,2,1366
13,2,2,456
13,2,2,1366
13,2,2,820
13,2,2,820
13,2,2,1366
13,2,2,4096
13,2,2,1366
13,2,2,456
13,2,2,820
13,2,2,1366
13,2,2,1366
13,2,2,1366
13,2,3,1366
13,2,3,196
13,2,3,4096
13,2,3,586
13,2,3,4096
13,2,3,4096
13,2,3,586
13,2,3,586
13,2,3,4096
13,2,3,4096
13,2,3,4096
13,2,3,586
13,2,3,586
13,2,3,4096
13,2,3,4096
13,2,3,4096
13,2,3,1366
13,2,3,586
13,2,3,16
13,2,3,1366
13,2,3,4096
13,2,3,118
13,2,3,4096
13,2,3,820
13,2,3,4096
13,2,3,456
13,2,3,4096
13,2,3,316
13,2,3,4096
13,2,3,4096
13,2,3,118
13,2,3,586
13,2,3,4096
13,2,3,4096
13,2,3,4096
13,2,3,1366
13,2,3,196
13,2,3,4096
13,2,3,4096
13,2,3,1366
13,2,3,316
13,2,3,1366
13,2,3,586
13,2,3,820
13,2,3,456
13,2,3,820
13,2,3,4096
13,2,3,1366
13,2,3,820
13,2,3,1366
13,2,3,586
13,2,3,118
13,2,3,4096
13,2,3,4096
13,2,3,4096
13,2,3,820
13,2,3,4096
13,2,3,316
13,2,3,118
13,2,3,820
13,2,3,586
13,2,3,586
13,2,3,196
13,2,3,4096
13,2,3,4096
13,2,3,118
13,2,3,456
13,2,3,586
13,2,3,4096
13,2,3,586
13,2,3,820
13,2,3,586
13,2,3,456
13,2,3,316
13,2,3,456
13,2,3,586
13,2,3,4096
13,2,3,586
13,2,3,4096
13,2,3,820
13,2,3,16
13,2,3,4096
13,2,3,4096
13,2,3,4096
13,2,3,456
13,2,3,820
13,2,3,586
13,2,3,586
13,2,3,4096
13,2,3,4096
13,2,3,4096
13,2,3,4096
13,2,3,820
13,2,3,1366
13,2,3,316
13,2,3,4096
13,2,3,1366
13,2,3,4096
13,2,3,456
13,2,3,4096
13,2,4,4096
13,2,4,820
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,274
13,2,4,4096
13,2,4,1366
13,2,4,92
13,2,4,456
13,2,4,1366
13,2,4,316
13,2,4,274
13,2,4,4096
13,2,4,4096
13,2,4,1366
13,2,4,4096
13,2,4,1366
13,2,4,106
13,2,4,40
13,2,4,106
13,2,4,106
13,2,4,4096
13,2,4,820
13,2,4,4096
13,2,4,4096
13,2,4,1366
13,2,4,4096
13,2,4,4096
13,2,4,456
13,2,4,274
13,2,4,820
13,2,4,92
13,2,4,1366
13,2,4,1366
13,2,4,4096
13,2,4,4096
13,2,4,820
13,2,4,820
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,586
13,2,4,4096
13,2,4,1366
13,2,4,4096
13,2,4,92
13,2,4,820
13,2,4,4096
13,2,4,316
13,2,4,316
13,2,4,820
13,2,4,4096
13,2,4,4096
13,2,4,316
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,196
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,456
13,2,4,4096
13,2,4,4096
13,2,4,820
13,2,4,586
13,2,4,316
13,2,4,274
13,2,4,40
13,2,4,106
13,2,4,92
13,2,4,4096
13,2,4,1366
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,4,456
13,2,4,274
13,2,4,1366
13,2,4,1366
13,2,4,4096
13,2,4,40
13,2,4,456
13,2,4,586
13,2,4,274
13,2,4,456
13,2,4,820
13,2,4,4096
13,2,4,4096
13,2,4,274
13,2,4,4096
13,2,4,4096
13,2,4,4096
13,2,5,4096
13,2,5,1366
13,2,5,820
13,2,5,196
13,2,5,92
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,820
13,2,5,316
13,2,5,1366
13,2,5,586
13,2,5,820
13,2,5,4096
13,2,5,4096
13,2,5,820
13,2,5,4096
13,2,5,4096
13,2,5,820
13,2,5,316
13,2,5,4096
13,2,5,456
13,2,5,316
13,2,5,4096
13,2,5,1366
13,2,5,1366
13,2,5,4096
13,2,5,4096
13,2,5,196
13,2,5,1366
13,2,5,1366
13,2,5,4096
13,2,5,4096
13,2,5,316
13,2,5,820
13,2,5,4096
13,2,5,4096
13,2,5,46
13,2,5,456
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,196
13,2,5,92
13,2,5,586
13,2,5,4096
13,2,5,1366
13,2,5,820
13,2,5,4096
13,2,5,118
13,2,5,4096
13,2,5,316
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,1366
13,2,5,1366
13,2,5,4096
13,2,5,1366
13,2,5,820
13,2,5,586
13,2,5,4096
13,2,5,36
13,2,5,4096
13,2,5,820
13,2,5,4096
13,2,5,316
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,1366
13,2,5,456
13,2,5,274
13,2,5,4096
13,2,5,36
13,2,5,586
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,274
13,2,5,316
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,4096
13,2,5,820
13,2,5,4096
13,2,5,1366
13,2,5,820
13,2,5,4096
13,2,5,4096
13,2,5,316
13,2,5,4096
13,2,5,4096
13,2,6,820
13,2,6,1366
13,2,6,1366
13,2,6,1366
13,2,6,1366
13,2,6,64
13,2,6,586
13,2,6,1366
13,2,6,820
13,2,6,4096
13,2,6,820
13,2,6,586
13,2,6,4096
13,2,6,586
13,2,6,4096
13,2,6,1366
13,2,6,4096
13,2,6,1366
13,2,6,820
13,2,6,4096
13,2,6,4096
13,2,6,66
13,2,6,4096
13,2,6,316
13,2,6,820
13,2,6,4096
13,2,6,274
13,2,6,1366
13,2,6,4096
13,2,6,4096
13,2,6,1366
13,2,6,4096
13,2,6,1366
13,2,6,456
13,2,6,4096
13,2,6,820
13,2,6,66
13,2,6,64
13,2,6,1366
13,2,6,456
13,2,6,4096
13,2,6,1366
13,2,6,196
13,2,6,316
13,2,6,4096
13,2,6,586
13,2,6,106
13,2,6,1366
13,2,6,1366
13,2,6,1366
13,2,6,316
13,2,6,1366
13,2,6,820
13,2,6,1366
13,2,6,4096
13,2,6,196
13,2,6,1366
13,2,6,4096
13,2,6,820
13,2,6,1366
13,2,6,4096
13,2,6,586
13,2,6,106
13,2,6,586
13,2,6,586
13,2,6,820
13,2,6,1366
13,2,6,1366
13,2,6,820
13,2,6,196
13,2,6,1366
13,2,6,1366
13,2,6,586
13,2,6,4096
13,2,6,1366
13,2,6,820
13,2,6,66
13,2,6,4096
13,2,6,6
13,2,6,820
13,2,6,820
13,2,6,4096
13,2,6,1366
13,2,6,4096
13,2,6,820
13,2,6,1366
13,2,6,586
13,2,6,4096
13,2,6,820
13,2,6,4096
13,2,6,820
13,2,6,1366
13,2,6,118
13,2,6,820
13,2,6,1366
13,2,6,1366
13,2,6,4096
13,2,6,14
13,2,6,4096
13,2,6,4096
13,2,7,4096
13,2,7,820
13,2,7,4096
13,2,7,4096
13,2,7,820
13,2,7,586
13,2,7,820
13,2,7,4096
13,2,7,4096
13,2,7,456
13,2,7,4096
13,2,7,4096
13,2,7,1366
13,2,7,4096
13,2,7,4096
13,2,7,586
13,2,7,4096
13,2,7,4096
13,2,7,4096
13,2,7,4096
13,2,7,274
13,2,7,820
13,2,7,4096
13,2,7,1366
13,2,7,4096
13,2,7,820
13,2,7,4096
13,2,7,456
13,2,7,274
13,2,7,196
13,2,7,4096
13,2,7,456
13,2,7,4096
13,2,7,1366
13,2,7,4096
13,2,7,820
13,2,7,4096
13,2,7,1366
13,2,7,456
13,2,7,4096
13,2,7,820
13,2,7,1366
13,2,7,456
13,2,7,456
13,2,7,316
13,2,7,586
13,2,7,4096
13,2,7,316
13,2,7,1366
13,2,7,4096
13,2,7,1366
13,2,7,820
13,2,7,1366
13,2,7,4096
13,2,7,36
13,2,7,4096
13,2,7,274
13,2,7,4096
13,2,7,4096
13,2,7,820
13,2,7,4096
13,2,7,4096
13,2,7,4096
13,2,7,4096
13,2,7,92
13,2,7,820
13,2,7,4096
13,2,7,46
13,2,7,456
13,2,7,4096
13,2,7,4096
13,2,7,4096
13,2,7,820
13,2,7,4096
13,2,7,820
13,2,7,4096
13,2,7,46
13,2,7,1366
13,2,7,820
13,2,7,4096
13,2,7,820
13,2,7,586
13,2,7,1366
13,2,7,4096
13,2,7,820
13,2,7,456
13,2,7,4096
13,2,7,1366
13,2,7,4096
13,2,7,4096
13,2,7,586
13,2,7,4096
13,2,7,92
13,2,7,4096
13,2,7,820
13,2,7,820
13,2,7,4096
13,2,7,36
13,2,7,92
13,2,7,4096
13,2,8,4096
13,2,8,4096
13,2,8,586
13,2,8,586
13,2,8,1366
13,2,8,4096
13,2,8,92
13,2,8,1366
13,2,8,64
13,2,8,274
13,2,8,456
13,2,8,4096
13,2,8,4096
13,2,8,1366
13,2,8,274
13,2,8,456
13,2,8,4096
13,2,8,196
13,2,8,274
13,2,8,456
13,2,8,4096
13,2,8,4096
13,2,8,4096
13,2,8,92
13,2,8,274
13,2,8,4096
13,2,8,22
13,2,8,820
13,2,8,4096
13,2,8,4096
13,2,8,4096
13,2,8,4096
13,2,8,456
13,2,8,4096
13,2,8,4096
13,2,8,1366
13,2,8,4096
13,2,8,586
13,2,8,274
13,2,8,586
13,2,8,92
13,2,8,4096
13,2,8,4096
13,2,8,1366
13,2,8,4096
13,2,8,316
13,2,8,456
13,2,8,1366
13,2,8,4096
13,2,8,456
13,2,8,820
13,2,8,274
13,2,8,1366
13,2,8,4096
13,2,8,4096
13,2,8,456
13,2,8,316
13,2,8,820
13,2,8,1366
13,2,8,4096
13,2,8,820
13,2,8,1366
13,2,8,4096
13,2,8,4096
13,2,8,40
13,2,8,4096
13,2,8,274
13,2,8,4096
13,2,8,820
13,2,8,586
13,2,8,64
13,2,8,40
13,2,8,92
13,2,8,1366
13,2,8,4096
13,2,8,4096
13,2,8,4096
13,2,8,586
13,2,8,1366
13,2,8,4096
13,2,8,4096
13,2,8,92
13,2,8,274
13,2,8,1366
13,2,8,92
13,2,8,4096
13,2,8,92
13,2,8,456
13,2,8,820
13,2,8,1366
13,2,8,456
13,2,8,1366
13,2,8,456
13,2,8,4096
13,2,8,4096
13,2,8,92
13,2,8,64
13,2,8,4096
13,2,8,92
13,2,8,4096
13,2,9,118
13,2,9,16
13,2,9,118
13,2,9,4096
13,2,9,586
13,2,9,586
13,2,9,586
13,2,9,456
13,2,9,586
13,2,9,4096
13,2,9,196
13,2,9,586
13,2,9,4096
13,2,9,4096
13,2,9,456
13,2,9,1366
13,2,9,820
13,2,9,820
13,2,9,4096
13,2,9,4096
13,2,9,4096
13,2,9,4096
13,2,9,820
13,2,9,4096
13,2,9,820
13,2,9,196
13,2,9,196
13,2,9,820
13,2,9,4096
13,2,9,820
13,2,9,586
13,2,9,820
13,2,9,4096
13,2,9,4096
13,2,9,586
13,2,9,118
13,2,9,456
13,2,9,586
13,2,9,118
13,2,9,820
13,2,9,1366
13,2,9,586
13,2,9,4096
13,2,9,586
13,2,9,4096
13,2,9,820
13,2,9,4096
13,2,9,16
13,2,9,4096
13,2,9,586
13,2,9,4096
13,2,9,118
13,2,9,316
13,2,9,4096
13,2,9,4096
13,2,9,4096
13,2,9,456
13,2,9,4096
13,2,9,586
13,2,9,820
13,2,9,4096
13,2,9,586
13,2,9,586
13,2,9,4096
13,2,9,316
13,2,9,118
13,2,9,820
13,2,9,118
13,2,9,820
13,2,9,4096
13,2,9,1366
13,2,9,196
13,2,9,1366
13,2,9,4096
13,2,9,1366
13,2,9,4096
13,2,9,586
13,2,9,196
13,2,9,1366
13,2,9,1366
13,2,9,820
13,2,9,586
13,2,9,4096
13,2,9,586
13,2,9,118
13,2,9,820
13,2,9,118
13,2,9,4096
13,2,9,4096
13,2,9,4096
13,2,9,4096
13,2,9,118
13,2,9,456
13,2,9,586
13,2,9,820
13,2,9,316
13,2,9,4096
13,2,9,118
13,2,9,4096
13,2,9,4096
13,2,10,456
13,2,10,456
13,2,10,4096
13,2,10,820
13,2,10,820
13,2,10,4096
13,2,10,4096
13,2,10,1366
13,2,10,1366
13,2,10,820
13,2,10,456
13,2,10,456
13,2,10,1366
13,2,10,4096
13,2,10,820
13,2,10,4096
13,2,10,1366
13,2,10,456
13,2,10,4096
13,2,10,1366
13,2,10,1366
13,2,10,64
13,2,10,456
13,2,10,4096
13,2,10,1366
13,2,10,820
13,2,10,1366
13,2,10,1366
13,2,10,1366
13,2,10,820
13,2,10,1366
13,2,10,64
13,2,10,456
13,2,10,64
13,2,10,820
13,2,10,4096
13,2,10,1366
13,2,10,456
13,2,10,820
13,2,10,1366
13,2,10,456
13,2,10,1366
13,2,10,64
13,2,10,1366
13,2,10,456
13,2,10,1366
13,2,10,820
13,2,10,1366
13,2,10,820
13,2,10,4096
13,2,10,4096
13,2,10,4096
13,2,10,1366
13,2,10,820
13,2,10,456
13,2,10,1366
13,2,10,1366
13,2,10,1366
13,2,10,820
13,2,10,456
13,2,10,1366
13,2,10,1366
13,2,10,820
13,2,10,4096
13,2,10,4096
13,2,10,820
13,2,10,1366
13,2,10,456
13,2,10,1366
13,2,10,1366
13,2,10,4096
13,2,10,1366
13,2,10,820
13,2,10,1366
13,2,10,456
13,2,10,4096
13,2,10,820
13,2,10,456
13,2,10,820
13,2,10,820
13,2,10,1366
13,2,10,820
13,2,10,4096
13,2,10,64
13,2,10,456
13,2,10,456
13,2,10,456
13,2,10,820
13,2,10,820
13,2,10,820
13,2,10,1366
13,2,10,1366
13,2,10,820
13,2,10,64
13,2,10,64
13,2,10,1366
13,2,10,1366
13,2,10,4096
13,2,10,4096
13,2,10,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,2,11,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,1,4096
13,6,2,1366
13,6,2,64
13,6,2,820
13,6,2,1366
13,6,2,456
13,6,2,4096
13,6,2,820
13,6,2,1366
13,6,2,1366
13,6,2,820
13,6,2,1366
13,6,2,820
13,6,2,1366
13,6,2,1366
13,6,2,64
13,6,2,820
13,6,2,1366
13,6,2,1366
13,6,2,1366
13,6,2,1366
13,6,2,456
13,6,2,456
13,6,2,456
13,6,2,64
13,6,2,820
13,6,2,4096
13,6,2,1366
13,6,2,456
13,6,2,64
13,6,2,820
13,6,2,456
13,6,2,4096
13,6,2,1366
13,6,2,64
13,6,2,456
13,6,2,456
13,6,2,1366
13,6,2,456
13,6,2,1366
13,6,2,456
13,6,2,4096
13,6,2,1366
13,6,2,456
13,6,2,456
13,6,2,456
13,6,2,4096
13,6,2,4096
13,6,2,64
13,6,2,820
13,6,2,456
13,6,2,4096
13,6,2,1366
13,6,2,1366
13,6,2,1366
13,6,2,4096
13,6,2,4096
13,6,2,456
13,6,2,456
13,6,2,4096
13,6,2,4096
13,6,2,820
13,6,2,1366
13,6,2,1366
13,6,2,456
13,6,2,456
13,6,2,456
13,6,2,1366
13,6,2,4096
13,6,2,4096
13,6,2,4096
13,6,2,4096
13,6,2,64
13,6,2,820
13,6,2,456
13,6,2,1366
13,6,2,64
13,6,2,456
13,6,2,456
13,6,2,64
13,6,2,456
13,6,2,4096
13,6,2,456
13,6,2,1366
13,6,2,820
13,6,2,1366
13,6,2,456
13,6,2,64
13,6,2,456
